"Date","(Modeled) Snow Water Equivalent (in)","(Observed) Snow Water Equivalent (in)","(Modeled) Snow Depth (in)","(Observed) Snow Depth (in)","(Modeled) Snow Density (%)","(Observed) Snow Density (%)","(Modeled) Snow Melt (in/hr)","Assimilate Period","Satellite Snow Cover","Date w/o Time","Hour","Forecasted from 0 UTC"
"2008-12-22 23:00:00",1.97,,13.60,,14.5,,0.00,,,"2008-12-22","23","n"
"2008-12-23 00:00:00",1.97,,13.58,13.00,14.5,,0.00,,,"2008-12-23","00","n"
"2008-12-23 01:00:00",1.97,,13.56,,14.6,,0.00,,,"2008-12-23","01","n"
"2008-12-23 02:00:00",1.97,,13.54,,14.6,,0.00,,,"2008-12-23","02","n"
"2008-12-23 03:00:00",1.97,,13.51,,14.6,,0.00,,,"2008-12-23","03","n"
"2008-12-23 04:00:00",1.97,,13.49,,14.6,,0.00,,,"2008-12-23","04","n"
"2008-12-23 05:00:00",1.97,,13.47,,14.6,,0.00,,,"2008-12-23","05","n"
"2008-12-23 06:00:00",1.97,,13.45,13.00,14.7,,0.00,,,"2008-12-23","06","n"
"2008-12-23 07:00:00",1.97,,13.43,,14.7,,0.00,,,"2008-12-23","07","n"
"2008-12-23 08:00:00",1.97,,13.41,,14.7,,0.00,,,"2008-12-23","08","n"
"2008-12-23 09:00:00",1.97,,13.40,,14.7,,0.00,,,"2008-12-23","09","n"
"2008-12-23 10:00:00",1.97,,13.38,,14.7,,0.00,,,"2008-12-23","10","n"
"2008-12-23 11:00:00",1.98,,13.41,,14.8,,0.00,,,"2008-12-23","11","n"
"2008-12-23 12:00:00",1.99,,13.51,13.00,14.7,,0.00,,,"2008-12-23","12","n"
"2008-12-23 13:00:00",2.01,,13.68,,14.7,,0.00,,,"2008-12-23","13","n"
"2008-12-23 14:00:00",2.02,,13.81,,14.7,,0.00,,,"2008-12-23","14","n"
"2008-12-23 15:00:00",2.04,,13.92,,14.6,,0.00,,,"2008-12-23","15","n"
"2008-12-23 16:00:00",2.05,,14.08,,14.6,,0.00,,,"2008-12-23","16","n"
"2008-12-23 17:00:00",2.07,,14.24,,14.6,,0.00,,,"2008-12-23","17","n"
"2008-12-23 18:00:00",2.08,1.90,14.28,16.00,14.6,11.9,0.00,,,"2008-12-23","18","n"
"2008-12-23 19:00:00",2.09,,14.31,,14.6,,0.00,,,"2008-12-23","19","n"
"2008-12-23 20:00:00",2.09,,14.34,,14.6,,0.00,,,"2008-12-23","20","n"
"2008-12-23 21:00:00",2.09,,14.32,,14.6,,0.00,,,"2008-12-23","21","n"
"2008-12-23 22:00:00",2.09,,14.30,,14.6,,0.00,,,"2008-12-23","22","n"
"2008-12-23 23:00:00",2.09,,14.27,,14.7,,0.00,,,"2008-12-23","23","n"
"2008-12-24 00:00:00",2.09,,14.25,16.00,14.7,,0.00,,,"2008-12-24","00","n"
"2008-12-24 01:00:00",2.09,,14.23,,14.7,,0.00,,,"2008-12-24","01","n"
"2008-12-24 02:00:00",2.09,,14.20,,14.7,,0.00,,,"2008-12-24","02","n"
"2008-12-24 03:00:00",2.09,,14.18,,14.8,,0.00,,,"2008-12-24","03","n"
"2008-12-24 04:00:00",2.09,,14.16,,14.8,,0.00,,,"2008-12-24","04","n"
"2008-12-24 05:00:00",2.09,,14.14,,14.8,,0.00,,,"2008-12-24","05","n"
"2008-12-24 06:00:00",2.09,,14.12,16.00,14.8,,0.00,,,"2008-12-24","06","n"
"2008-12-24 07:00:00",2.09,,14.10,,14.9,,0.00,,,"2008-12-24","07","n"
"2008-12-24 08:00:00",2.10,,14.08,,14.9,,0.00,,,"2008-12-24","08","n"
"2008-12-24 09:00:00",2.10,,14.06,,14.9,,0.00,,,"2008-12-24","09","n"
"2008-12-24 10:00:00",2.10,,14.04,,14.9,,0.00,,,"2008-12-24","10","n"
"2008-12-24 11:00:00",2.10,,14.07,,14.9,,0.00,,,"2008-12-24","11","n"
"2008-12-24 12:00:00",2.10,,14.06,15.00,15.0,,0.00,,,"2008-12-24","12","n"
"2008-12-24 13:00:00",2.11,,14.05,,15.0,,0.00,,,"2008-12-24","13","n"
"2008-12-24 14:00:00",2.13,,14.31,,14.9,,0.00,,,"2008-12-24","14","n"
"2008-12-24 15:00:00",2.17,,14.60,,14.8,,0.00,,,"2008-12-24","15","n"
"2008-12-24 16:00:00",2.22,,15.11,,14.7,,0.00,,,"2008-12-24","16","n"
"2008-12-24 17:00:00",2.27,,15.61,,14.5,,0.00,,,"2008-12-24","17","n"
"2008-12-24 18:00:00",2.32,,16.06,15.00,14.4,,0.00,,,"2008-12-24","18","n"
"2008-12-24 19:00:00",2.34,,16.25,,14.4,,0.00,,,"2008-12-24","19","n"
"2008-12-24 20:00:00",2.36,,16.36,,14.4,,0.00,,,"2008-12-24","20","n"
"2008-12-24 21:00:00",2.37,,16.46,,14.4,,0.00,,,"2008-12-24","21","n"
"2008-12-24 22:00:00",2.38,,16.57,,14.4,,0.00,,,"2008-12-24","22","n"
"2008-12-24 23:00:00",2.39,,16.60,,14.4,,0.00,,,"2008-12-24","23","n"
"2008-12-25 00:00:00",2.39,,16.57,,14.4,,0.00,,,"2008-12-25","00","n"
"2008-12-25 01:00:00",2.39,,16.52,,14.5,,0.00,,,"2008-12-25","01","n"
"2008-12-25 02:00:00",2.39,,16.48,,14.5,,0.00,,,"2008-12-25","02","n"
"2008-12-25 03:00:00",2.39,,16.44,,14.5,,0.00,,,"2008-12-25","03","n"
"2008-12-25 04:00:00",2.39,,16.40,,14.6,,0.00,,,"2008-12-25","04","n"
"2008-12-25 05:00:00",2.39,,16.36,,14.6,,0.00,,,"2008-12-25","05","n"
"2008-12-25 06:00:00",2.39,,16.33,16.00,14.6,,0.00,,,"2008-12-25","06","n"
"2008-12-25 07:00:00",2.39,,16.30,,14.7,,0.00,,,"2008-12-25","07","n"
"2008-12-25 08:00:00",2.39,,16.26,,14.7,,0.00,,,"2008-12-25","08","n"
"2008-12-25 09:00:00",2.39,,16.23,,14.7,,0.00,,,"2008-12-25","09","n"
"2008-12-25 10:00:00",2.39,,16.20,,14.8,,0.00,,,"2008-12-25","10","n"
"2008-12-25 11:00:00",2.39,,16.17,,14.8,,0.00,,,"2008-12-25","11","n"
"2008-12-25 12:00:00",2.39,,16.14,16.00,14.8,,0.00,,,"2008-12-25","12","n"
"2008-12-25 13:00:00",2.39,,16.11,,14.8,,0.00,,,"2008-12-25","13","n"
"2008-12-25 14:00:00",2.39,,16.08,,14.9,,0.00,,,"2008-12-25","14","n"
"2008-12-25 15:00:00",2.39,,16.06,,14.9,,0.00,,,"2008-12-25","15","n"
"2008-12-25 16:00:00",2.39,,16.03,,14.9,,0.00,,,"2008-12-25","16","n"
"2008-12-25 17:00:00",2.39,,16.00,,14.9,,0.00,,,"2008-12-25","17","n"
"2008-12-25 18:00:00",2.39,2.10,15.98,16.00,15.0,13.1,0.00,,,"2008-12-25","18","n"
"2008-12-25 19:00:00",2.39,,15.95,,15.0,,0.00,,,"2008-12-25","19","n"
"2008-12-25 20:00:00",2.39,,15.92,,15.0,,0.00,,,"2008-12-25","20","n"
"2008-12-25 21:00:00",2.39,,15.89,,15.0,,0.00,,,"2008-12-25","21","n"
"2008-12-25 22:00:00",2.39,,15.87,,15.1,,0.00,,,"2008-12-25","22","n"
"2008-12-25 23:00:00",2.39,,15.84,,15.1,,0.00,,,"2008-12-25","23","n"
"2008-12-26 00:00:00",2.39,,15.81,,15.1,,0.00,,,"2008-12-26","00","n"
"2008-12-26 01:00:00",2.39,,15.79,,15.1,,0.00,,,"2008-12-26","01","n"
"2008-12-26 02:00:00",2.39,,15.76,,15.1,,0.00,,,"2008-12-26","02","n"
"2008-12-26 03:00:00",2.39,,15.74,,15.2,,0.00,,,"2008-12-26","03","n"
"2008-12-26 04:00:00",2.39,,15.71,,15.2,,0.00,,,"2008-12-26","04","n"
"2008-12-26 05:00:00",2.40,,15.77,,15.2,,0.00,,,"2008-12-26","05","n"
"2008-12-26 06:00:00",2.45,,16.30,17.00,15.0,,0.00,,,"2008-12-26","06","n"
"2008-12-26 07:00:00",2.49,,16.71,,14.9,,0.00,,,"2008-12-26","07","n"
"2008-12-26 08:00:00",2.50,,16.73,,14.9,,0.00,,,"2008-12-26","08","n"
"2008-12-26 09:00:00",2.51,,16.80,,14.9,,0.00,,,"2008-12-26","09","n"
"2008-12-26 10:00:00",2.53,,17.03,,14.9,,0.00,,,"2008-12-26","10","n"
"2008-12-26 11:00:00",2.62,,17.81,,14.7,,0.00,,,"2008-12-26","11","n"
"2008-12-26 12:00:00",2.63,,17.86,,14.7,,0.00,,,"2008-12-26","12","n"
"2008-12-26 13:00:00",2.64,,17.87,,14.7,,0.00,,,"2008-12-26","13","n"
"2008-12-26 14:00:00",2.64,,17.83,,14.8,,0.00,,,"2008-12-26","14","n"
"2008-12-26 15:00:00",2.64,,17.80,,14.8,,0.00,,,"2008-12-26","15","n"
"2008-12-26 16:00:00",2.64,,17.76,,14.8,,0.00,,,"2008-12-26","16","n"
"2008-12-26 17:00:00",2.64,,17.72,,14.9,,0.00,,,"2008-12-26","17","n"
"2008-12-26 18:00:00",2.64,,17.68,,14.9,,0.00,,,"2008-12-26","18","n"
"2008-12-26 19:00:00",2.64,,17.64,,14.9,,0.00,,,"2008-12-26","19","n"
"2008-12-26 20:00:00",2.64,,17.60,,15.0,,0.00,,,"2008-12-26","20","n"
"2008-12-26 21:00:00",2.64,,17.57,,15.0,,0.00,,,"2008-12-26","21","n"
"2008-12-26 22:00:00",2.64,,17.54,,15.0,,0.00,,,"2008-12-26","22","n"
"2008-12-26 23:00:00",2.64,,17.51,,15.1,,0.00,,,"2008-12-26","23","n"
"2008-12-27 00:00:00",2.64,,17.48,,15.1,,0.00,,,"2008-12-27","00","n"
"2008-12-27 01:00:00",2.64,,17.45,,15.1,,0.00,,,"2008-12-27","01","n"
"2008-12-27 02:00:00",2.64,,17.43,,15.2,,0.00,,,"2008-12-27","02","n"
"2008-12-27 03:00:00",2.65,,17.41,,15.2,,0.00,,,"2008-12-27","03","n"
"2008-12-27 04:00:00",2.66,,17.39,,15.3,,0.00,,,"2008-12-27","04","n"
"2008-12-27 05:00:00",2.67,,17.39,,15.3,,0.00,,,"2008-12-27","05","n"
"2008-12-27 06:00:00",2.66,,17.21,15.00,15.5,,0.00,,,"2008-12-27","06","n"
"2008-12-27 07:00:00",2.67,,16.51,,16.2,,0.00,,,"2008-12-27","07","n"
"2008-12-27 08:00:00",2.66,,16.10,,16.5,,0.00,,,"2008-12-27","08","n"
"2008-12-27 09:00:00",2.68,,15.39,,17.4,,0.00,,,"2008-12-27","09","n"
"2008-12-27 10:00:00",2.68,,14.69,,18.2,,0.00,,,"2008-12-27","10","n"
"2008-12-27 11:00:00",2.68,,13.71,,19.6,,0.00,,,"2008-12-27","11","n"
"2008-12-27 12:00:00",2.67,,12.02,13.00,22.2,,0.01,,,"2008-12-27","12","n"
"2008-12-27 13:00:00",2.66,,11.17,,23.8,,0.01,,,"2008-12-27","13","n"
"2008-12-27 14:00:00",2.64,,9.33,,28.3,,0.32,,,"2008-12-27","14","n"
"2008-12-27 15:00:00",2.31,,7.13,,32.4,,0.03,,,"2008-12-27","15","n"
"2008-12-27 16:00:00",2.31,,6.15,,37.5,,0.35,,,"2008-12-27","16","n"
"2008-12-27 17:00:00",1.96,,6.20,,31.6,,0.02,,,"2008-12-27","17","n"
"2008-12-27 18:00:00",1.95,2.20,5.51,12.00,35.3,18.3,0.18,,,"2008-12-27","18","n"
"2008-12-27 19:00:00",1.82,,5.63,,32.4,,0.21,,,"2008-12-27","19","n"
"2008-12-27 20:00:00",1.69,,4.90,,34.6,,0.20,,,"2008-12-27","20","n"
"2008-12-27 21:00:00",1.64,,5.09,,32.2,,0.20,,,"2008-12-27","21","n"
"2008-12-27 22:00:00",1.62,,5.33,,30.4,,0.22,,,"2008-12-27","22","n"
"2008-12-27 23:00:00",1.55,,4.15,,37.4,,0.14,,,"2008-12-27","23","n"
"2008-12-28 00:00:00",1.51,,4.24,10.00,35.6,,0.29,,,"2008-12-28","00","n"
"2008-12-28 01:00:00",1.26,,3.60,,35.1,,0.14,,,"2008-12-28","01","n"
"2008-12-28 02:00:00",1.13,,3.62,,31.2,,0.02,,,"2008-12-28","02","n"
"2008-12-28 03:00:00",1.11,,3.63,,30.5,,0.00,,,"2008-12-28","03","n"
"2008-12-28 04:00:00",1.10,,3.64,,30.1,,0.00,,,"2008-12-28","04","n"
"2008-12-28 05:00:00",1.10,,3.65,,30.0,,0.00,,,"2008-12-28","05","n"
"2008-12-28 06:00:00",1.10,,3.67,8.00,29.9,,0.00,,,"2008-12-28","06","n"
"2008-12-28 07:00:00",1.11,,3.70,,29.9,,0.00,,,"2008-12-28","07","n"
"2008-12-28 08:00:00",1.18,,4.29,,27.5,,0.00,,,"2008-12-28","08","n"
"2008-12-28 09:00:00",1.25,,4.98,,25.2,,0.00,,,"2008-12-28","09","n"
"2008-12-28 10:00:00",1.36,,6.09,,22.4,,0.00,,,"2008-12-28","10","n"
"2008-12-28 11:00:00",1.46,,7.02,,20.8,,0.00,,,"2008-12-28","11","n"
"2008-12-28 12:00:00",1.50,,7.39,11.00,20.2,,0.00,,,"2008-12-28","12","n"
"2008-12-28 13:00:00",1.51,,7.55,,20.0,,0.00,,,"2008-12-28","13","n"
"2008-12-28 14:00:00",1.52,,7.59,,20.0,,0.00,,,"2008-12-28","14","n"
"2008-12-28 15:00:00",1.52,,7.59,,20.0,,0.00,,,"2008-12-28","15","n"
"2008-12-28 16:00:00",1.52,,7.58,,20.0,,0.00,,,"2008-12-28","16","n"
"2008-12-28 17:00:00",1.52,,7.57,,20.0,,0.00,,,"2008-12-28","17","n"
"2008-12-28 18:00:00",1.52,,7.57,,20.0,,0.00,,,"2008-12-28","18","n"
"2008-12-28 19:00:00",1.51,,7.55,,20.1,,0.00,,,"2008-12-28","19","n"
"2008-12-28 20:00:00",1.51,,7.54,,20.1,,0.00,,,"2008-12-28","20","n"
"2008-12-28 21:00:00",1.51,,7.53,,20.1,,0.00,,,"2008-12-28","21","n"
"2008-12-28 22:00:00",1.51,,7.52,,20.1,,0.00,,,"2008-12-28","22","n"
"2008-12-28 23:00:00",1.51,,7.52,,20.1,,0.00,,,"2008-12-28","23","n"
"2008-12-29 00:00:00",1.51,,7.51,,20.1,,0.00,,,"2008-12-29","00","n"
"2008-12-29 01:00:00",1.51,,7.51,,20.1,,0.00,,,"2008-12-29","01","n"
"2008-12-29 02:00:00",1.51,,7.51,,20.1,,0.00,,,"2008-12-29","02","n"
"2008-12-29 03:00:00",1.51,,7.50,,20.2,,0.00,,,"2008-12-29","03","n"
"2008-12-29 04:00:00",1.51,,7.50,,20.2,,0.00,,,"2008-12-29","04","n"
"2008-12-29 05:00:00",1.51,,7.49,,20.2,,0.00,,,"2008-12-29","05","n"
"2008-12-29 06:00:00",1.51,,7.49,11.00,20.2,,0.00,,,"2008-12-29","06","n"
"2008-12-29 07:00:00",1.63,,8.06,,20.2,,0.00,"Assim",,"2008-12-29","07","n"
"2008-12-29 08:00:00",1.75,,8.63,,20.2,,0.00,"Assim",,"2008-12-29","08","n"
"2008-12-29 09:00:00",1.86,,9.21,,20.2,,0.00,"Assim",,"2008-12-29","09","n"
"2008-12-29 10:00:00",1.98,,9.78,,20.2,,0.00,"Assim",,"2008-12-29","10","n"
"2008-12-29 11:00:00",2.10,,10.36,,20.2,,0.00,"Assim",,"2008-12-29","11","n"
"2008-12-29 12:00:00",2.21,,10.94,11.00,20.2,,0.00,"Assim",,"2008-12-29","12","n"
"2008-12-29 13:00:00",2.21,,10.94,,20.2,,0.00,,,"2008-12-29","13","n"
"2008-12-29 14:00:00",2.21,,10.94,,20.2,,0.00,,,"2008-12-29","14","n"
"2008-12-29 15:00:00",2.21,,10.94,,20.2,,0.00,,,"2008-12-29","15","n"
"2008-12-29 16:00:00",2.21,,10.94,,20.2,,0.00,,,"2008-12-29","16","n"
"2008-12-29 17:00:00",2.21,,10.93,,20.3,,0.00,,,"2008-12-29","17","n"
"2008-12-29 18:00:00",2.21,,10.92,11.00,20.3,,0.00,,,"2008-12-29","18","n"
"2008-12-29 19:00:00",2.21,,10.90,,20.3,,0.00,,,"2008-12-29","19","n"
"2008-12-29 20:00:00",2.21,,10.88,,20.3,,0.00,,,"2008-12-29","20","n"
"2008-12-29 21:00:00",2.21,,10.86,,20.3,,0.00,,,"2008-12-29","21","n"
"2008-12-29 22:00:00",2.20,,10.84,,20.3,,0.00,,,"2008-12-29","22","n"
"2008-12-29 23:00:00",2.20,,10.82,,20.3,,0.00,,,"2008-12-29","23","n"
"2008-12-30 00:00:00",2.20,,10.80,9.00,20.4,,0.00,,,"2008-12-30","00","n"
"2008-12-30 01:00:00",2.20,,10.78,,20.4,,0.00,,,"2008-12-30","01","n"
"2008-12-30 02:00:00",2.19,,10.77,,20.4,,0.00,,,"2008-12-30","02","n"
"2008-12-30 03:00:00",2.19,,10.75,,20.4,,0.00,,,"2008-12-30","03","n"
"2008-12-30 04:00:00",2.19,,10.74,,20.4,,0.00,,,"2008-12-30","04","n"
"2008-12-30 05:00:00",2.19,,10.72,,20.4,,0.00,,,"2008-12-30","05","n"
"2008-12-30 06:00:00",2.19,,10.71,9.00,20.4,,0.00,,,"2008-12-30","06","n"
"2008-12-30 07:00:00",2.19,,10.70,,20.4,,0.00,,,"2008-12-30","07","n"
"2008-12-30 08:00:00",2.19,,10.69,,20.4,,0.00,,,"2008-12-30","08","n"
"2008-12-30 09:00:00",2.18,,10.69,,20.4,,0.00,,,"2008-12-30","09","n"
"2008-12-30 10:00:00",2.18,,10.68,,20.5,,0.00,,,"2008-12-30","10","n"
"2008-12-30 11:00:00",2.18,,10.68,,20.5,,0.00,,,"2008-12-30","11","n"
"2008-12-30 12:00:00",2.18,,10.67,9.00,20.5,,0.00,,,"2008-12-30","12","n"
"2008-12-30 13:00:00",2.18,,10.67,,20.5,,0.00,,,"2008-12-30","13","n"
"2008-12-30 14:00:00",2.20,,10.87,,20.3,,0.00,,,"2008-12-30","14","n"
"2008-12-30 15:00:00",2.23,,11.16,,20.0,,0.00,,,"2008-12-30","15","n"
"2008-12-30 16:00:00",2.26,,11.46,,19.8,,0.00,,,"2008-12-30","16","n"
"2008-12-30 17:00:00",2.29,,11.69,,19.6,,0.00,,,"2008-12-30","17","n"
"2008-12-30 18:00:00",2.29,,11.75,9.00,19.5,,0.00,,,"2008-12-30","18","n"
"2008-12-30 19:00:00",2.30,,11.77,,19.5,,0.00,,,"2008-12-30","19","n"
"2008-12-30 20:00:00",2.30,,11.76,,19.5,,0.00,,,"2008-12-30","20","n"
"2008-12-30 21:00:00",2.30,,11.78,,19.5,,0.00,,,"2008-12-30","21","n"
"2008-12-30 22:00:00",2.33,,12.05,,19.3,,0.00,,,"2008-12-30","22","n"
"2008-12-30 23:00:00",2.34,,12.23,,19.2,,0.00,,,"2008-12-30","23","n"
"2008-12-31 00:00:00",2.37,,12.47,12.00,19.0,,0.00,,,"2008-12-31","00","n"
"2008-12-31 01:00:00",2.40,,12.81,,18.8,,0.00,,,"2008-12-31","01","n"
"2008-12-31 02:00:00",2.42,,12.93,,18.7,,0.00,,,"2008-12-31","02","n"
"2008-12-31 03:00:00",2.43,,13.00,,18.6,,0.00,,,"2008-12-31","03","n"
"2008-12-31 04:00:00",2.43,,13.00,,18.7,,0.00,,,"2008-12-31","04","n"
"2008-12-31 05:00:00",2.43,,12.99,,18.7,,0.00,,,"2008-12-31","05","n"
"2008-12-31 06:00:00",2.43,,12.98,12.00,18.7,,0.00,,,"2008-12-31","06","n"
"2008-12-31 07:00:00",2.43,,12.97,,18.7,,0.00,,,"2008-12-31","07","n"
"2008-12-31 08:00:00",2.43,,12.96,,18.7,,0.00,,,"2008-12-31","08","n"
"2008-12-31 09:00:00",2.43,,12.95,,18.7,,0.00,,,"2008-12-31","09","n"
"2008-12-31 10:00:00",2.43,,12.94,,18.7,,0.00,,,"2008-12-31","10","n"
"2008-12-31 11:00:00",2.43,,12.93,,18.8,,0.00,,,"2008-12-31","11","n"
"2008-12-31 12:00:00",2.43,,12.92,12.00,18.8,,0.00,,,"2008-12-31","12","n"
"2008-12-31 13:00:00",2.43,,12.91,,18.8,,0.00,,,"2008-12-31","13","n"
"2008-12-31 14:00:00",2.43,,12.90,,18.8,,0.00,,,"2008-12-31","14","n"
"2008-12-31 15:00:00",2.42,,12.89,,18.8,,0.00,,,"2008-12-31","15","n"
"2008-12-31 16:00:00",2.42,,12.88,,18.8,,0.00,,,"2008-12-31","16","n"
"2008-12-31 17:00:00",2.42,,12.87,,18.8,,0.00,,,"2008-12-31","17","n"
"2008-12-31 18:00:00",2.42,2.00,12.86,12.00,18.8,16.7,0.00,,,"2008-12-31","18","n"
"2008-12-31 19:00:00",2.42,,12.85,,18.9,,0.00,,,"2008-12-31","19","n"
"2008-12-31 20:00:00",2.42,,12.83,,18.9,,0.00,,,"2008-12-31","20","n"
"2008-12-31 21:00:00",2.42,,12.82,,18.9,,0.00,,,"2008-12-31","21","n"
"2008-12-31 22:00:00",2.42,,12.81,,18.9,,0.00,,,"2008-12-31","22","n"
"2008-12-31 23:00:00",2.42,,12.80,,18.9,,0.00,,,"2008-12-31","23","n"
"2009-01-01 00:00:00",2.42,,12.79,12.00,18.9,,0.00,,,"2009-01-01","00","n"
"2009-01-01 01:00:00",2.42,,12.78,,18.9,,0.00,,,"2009-01-01","01","n"
"2009-01-01 02:00:00",2.42,,12.77,,19.0,,0.00,,,"2009-01-01","02","n"
"2009-01-01 03:00:00",2.42,,12.77,,19.0,,0.00,,,"2009-01-01","03","n"
"2009-01-01 04:00:00",2.42,,12.76,,19.0,,0.00,,,"2009-01-01","04","n"
"2009-01-01 05:00:00",2.42,,12.75,,19.0,,0.00,,,"2009-01-01","05","n"
"2009-01-01 06:00:00",2.42,,12.74,12.00,19.0,,0.00,,,"2009-01-01","06","n"
"2009-01-01 07:00:00",2.42,,12.74,,19.0,,0.00,,,"2009-01-01","07","n"
"2009-01-01 08:00:00",2.42,,12.73,,19.0,,0.00,,,"2009-01-01","08","n"
"2009-01-01 09:00:00",2.42,,12.72,,19.0,,0.00,,,"2009-01-01","09","n"
"2009-01-01 10:00:00",2.42,,12.71,,19.0,,0.00,,,"2009-01-01","10","n"
"2009-01-01 11:00:00",2.42,,12.70,,19.1,,0.00,,,"2009-01-01","11","n"
"2009-01-01 12:00:00",2.42,,12.69,11.00,19.1,,0.00,,,"2009-01-01","12","n"
"2009-01-01 13:00:00",2.42,,12.67,,19.1,,0.00,,,"2009-01-01","13","n"
"2009-01-01 14:00:00",2.42,,12.66,,19.1,,0.00,,,"2009-01-01","14","n"
"2009-01-01 15:00:00",2.42,,12.64,,19.1,,0.00,,,"2009-01-01","15","n"
"2009-01-01 16:00:00",2.41,,12.62,,19.1,,0.00,,,"2009-01-01","16","n"
"2009-01-01 17:00:00",2.41,,12.59,,19.1,,0.00,,,"2009-01-01","17","n"
"2009-01-01 18:00:00",2.41,2.00,12.58,11.00,19.2,18.2,0.00,,,"2009-01-01","18","n"
"2009-01-01 19:00:00",2.41,,12.56,,19.2,,0.00,,,"2009-01-01","19","n"
"2009-01-01 20:00:00",2.41,,12.56,,19.2,,0.00,,,"2009-01-01","20","n"
"2009-01-01 21:00:00",2.43,,12.75,,19.1,,0.00,,,"2009-01-01","21","n"
"2009-01-01 22:00:00",2.46,,13.03,,18.9,,0.00,,,"2009-01-01","22","n"
"2009-01-01 23:00:00",2.46,,13.06,,18.9,,0.00,,,"2009-01-01","23","n"
"2009-01-02 00:00:00",2.48,,13.26,11.00,18.7,,0.00,,,"2009-01-02","00","n"
"2009-01-02 01:00:00",2.49,,13.31,,18.7,,0.00,,,"2009-01-02","01","n"
"2009-01-02 02:00:00",2.49,,13.31,,18.7,,0.00,,,"2009-01-02","02","n"
"2009-01-02 03:00:00",2.49,,13.30,,18.7,,0.00,,,"2009-01-02","03","n"
"2009-01-02 04:00:00",2.49,,13.29,,18.7,,0.00,,,"2009-01-02","04","n"
"2009-01-02 05:00:00",2.49,,13.28,,18.8,,0.00,,,"2009-01-02","05","n"
"2009-01-02 06:00:00",2.49,,13.27,11.00,18.8,,0.00,,,"2009-01-02","06","n"
"2009-01-02 07:00:00",2.49,,13.26,,18.8,,0.00,,,"2009-01-02","07","n"
"2009-01-02 08:00:00",2.49,,13.25,,18.8,,0.00,,,"2009-01-02","08","n"
"2009-01-02 09:00:00",2.49,,13.24,,18.8,,0.00,,,"2009-01-02","09","n"
"2009-01-02 10:00:00",2.49,,13.23,,18.8,,0.00,,,"2009-01-02","10","n"
"2009-01-02 11:00:00",2.49,,13.22,,18.8,,0.00,,,"2009-01-02","11","n"
"2009-01-02 12:00:00",2.49,,13.21,11.00,18.9,,0.00,,,"2009-01-02","12","n"
"2009-01-02 13:00:00",2.49,,13.20,,18.9,,0.00,,,"2009-01-02","13","n"
"2009-01-02 14:00:00",2.49,,13.18,,18.9,,0.00,,,"2009-01-02","14","n"
"2009-01-02 15:00:00",2.49,,13.17,,18.9,,0.00,,,"2009-01-02","15","n"
"2009-01-02 16:00:00",2.49,,13.16,,18.9,,0.00,,,"2009-01-02","16","n"
"2009-01-02 17:00:00",2.49,,13.14,,18.9,,0.00,,,"2009-01-02","17","n"
"2009-01-02 18:00:00",2.49,1.70,13.13,11.00,18.9,15.5,0.00,,,"2009-01-02","18","n"
"2009-01-02 19:00:00",2.49,,13.12,,19.0,,0.00,,,"2009-01-02","19","n"
"2009-01-02 20:00:00",2.49,,13.10,,19.0,,0.00,,,"2009-01-02","20","n"
"2009-01-02 21:00:00",2.49,,13.09,,19.0,,0.00,,,"2009-01-02","21","n"
"2009-01-02 22:00:00",2.48,,13.07,,19.0,,0.00,,,"2009-01-02","22","n"
"2009-01-02 23:00:00",2.48,,13.06,,19.0,,0.00,,,"2009-01-02","23","n"
"2009-01-03 00:00:00",2.48,,13.05,11.00,19.0,,0.00,,,"2009-01-03","00","n"
"2009-01-03 01:00:00",2.48,,13.04,,19.0,,0.00,,,"2009-01-03","01","n"
"2009-01-03 02:00:00",2.48,,13.03,,19.1,,0.00,,,"2009-01-03","02","n"
"2009-01-03 03:00:00",2.48,,13.02,,19.1,,0.00,,,"2009-01-03","03","n"
"2009-01-03 04:00:00",2.48,,13.01,,19.1,,0.00,,,"2009-01-03","04","n"
"2009-01-03 05:00:00",2.48,,13.00,,19.1,,0.00,,,"2009-01-03","05","n"
"2009-01-03 06:00:00",2.48,,12.99,11.00,19.1,,0.00,,,"2009-01-03","06","n"
"2009-01-03 07:00:00",2.48,,12.98,,19.1,,0.00,,,"2009-01-03","07","n"
"2009-01-03 08:00:00",2.48,,12.97,,19.1,,0.00,,,"2009-01-03","08","n"
"2009-01-03 09:00:00",2.48,,12.96,,19.1,,0.00,,,"2009-01-03","09","n"
"2009-01-03 10:00:00",2.48,,12.96,,19.2,,0.00,,,"2009-01-03","10","n"
"2009-01-03 11:00:00",2.48,,12.95,,19.2,,0.00,,,"2009-01-03","11","n"
"2009-01-03 12:00:00",2.48,,12.95,11.00,19.2,,0.00,,,"2009-01-03","12","n"
"2009-01-03 13:00:00",2.48,,12.94,,19.2,,0.00,,,"2009-01-03","13","n"
"2009-01-03 14:00:00",2.48,,12.94,,19.2,,0.00,,,"2009-01-03","14","n"
"2009-01-03 15:00:00",2.48,,12.93,,19.2,,0.00,,,"2009-01-03","15","n"
"2009-01-03 16:00:00",2.48,,12.93,,19.2,,0.00,,,"2009-01-03","16","n"
"2009-01-03 17:00:00",2.48,,12.92,,19.2,,0.00,,,"2009-01-03","17","n"
"2009-01-03 18:00:00",2.48,2.10,12.91,11.00,19.2,19.1,0.00,,,"2009-01-03","18","n"
